epoch,loss,mae,val_loss,val_mae
0,3048.07470703125,38.57732009887695,3157.494384765625,40.53486251831055
1,1718.110107421875,25.766706466674805,2349.740234375,33.63358688354492
2,1374.3865966796875,21.512643814086914,2021.127197265625,28.086956024169922
3,1187.765380859375,18.97621726989746,1654.650146484375,25.682443618774414
4,1031.204833984375,16.936126708984375,1667.627197265625,23.915416717529297
5,963.26953125,15.69554615020752,1186.281982421875,19.31645965576172
6,825.8385620117188,14.28928279876709,1316.415771484375,20.59242057800293
7,754.049072265625,13.285484313964844,1204.4017333984375,18.72479248046875
8,684.1448364257812,12.405067443847656,1132.884033203125,19.18073081970215
9,628.31982421875,11.612288475036621,1139.4501953125,17.653610229492188
10,600.1093139648438,11.33838176727295,1109.87841796875,17.723485946655273
11,575.1636962890625,11.040629386901855,990.28076171875,16.677392959594727
12,558.41015625,10.806846618652344,960.3086547851562,16.25774574279785
13,652.4332885742188,11.900074005126953,1328.426025390625,20.026554107666016
14,809.7261352539062,13.585808753967285,1185.2691650390625,18.338998794555664
15,745.067626953125,12.801085472106934,1451.5079345703125,21.30290985107422
16,713.616943359375,12.267440795898438,1160.0628662109375,17.533231735229492
17,669.7977905273438,11.665290832519531,1076.611572265625,16.71780776977539
18,620.7723999023438,11.084149360656738,1375.67822265625,18.563358306884766
19,613.2876586914062,10.865317344665527,877.0433349609375,14.232251167297363
20,565.8258666992188,10.185288429260254,1084.7454833984375,16.767545700073242
21,556.7699584960938,10.037854194641113,1009.2993774414062,15.568665504455566
22,525.2685546875,9.57951545715332,927.56640625,14.385628700256348
23,495.2557067871094,9.189064979553223,812.6519775390625,13.943645477294922
24,467.5364074707031,8.82283878326416,799.1983032226562,12.397503852844238
25,449.39727783203125,8.474201202392578,894.7947998046875,13.955883979797363
26,430.2437438964844,8.265542984008789,675.7990112304688,12.247557640075684
27,403.1791076660156,7.9642653465271,659.9763793945312,11.53569221496582
28,417.7838439941406,7.9832353591918945,581.4412841796875,10.395336151123047
29,369.1152648925781,7.486156463623047,567.2644653320312,10.152118682861328
30,341.246826171875,7.187050819396973,578.8236694335938,10.460003852844238
31,353.3708801269531,7.138601779937744,539.4781494140625,9.760649681091309
32,317.05792236328125,6.832778453826904,527.3905639648438,9.513324737548828
33,307.09228515625,6.656770706176758,492.6105651855469,9.225839614868164
34,308.0482177734375,6.613346099853516,547.0044555664062,9.427210807800293
35,298.8839416503906,6.515069007873535,523.3837890625,9.307109832763672
36,292.8796081542969,6.431145668029785,499.07244873046875,9.320876121520996
37,275.5919494628906,6.25370454788208,500.1142272949219,9.026629447937012
38,276.7470397949219,6.246421813964844,448.4862976074219,8.517210960388184
39,290.64691162109375,6.29636287689209,492.0304260253906,8.893640518188477
40,293.3667297363281,6.435571670532227,878.9569702148438,13.93560791015625
41,500.28533935546875,9.118810653686523,940.16796875,13.52309513092041
42,432.140625,8.419970512390137,851.844970703125,13.986204147338867
43,467.8671569824219,8.54275131225586,731.732421875,11.915047645568848
44,421.21331787109375,8.192743301391602,693.1500244140625,12.672478675842285
45,431.44195556640625,8.212328910827637,725.6748046875,12.978784561157227
46,435.3727111816406,8.257766723632812,780.0882568359375,12.35012435913086
47,427.0366516113281,8.002189636230469,636.4393310546875,11.04224681854248
48,424.20892333984375,7.9745988845825195,780.1740112304688,13.020478248596191
49,408.94268798828125,7.802304744720459,554.642333984375,10.209153175354004
50,384.8237609863281,7.538358211517334,555.0639038085938,10.117612838745117
51,373.94677734375,7.349147796630859,666.0161743164062,10.504782676696777
52,372.1402587890625,7.262359142303467,526.0423583984375,9.436919212341309
53,353.7941589355469,7.139799118041992,544.3883056640625,10.12726879119873
54,358.1613464355469,7.048425197601318,552.51171875,9.99040699005127
55,339.6772766113281,6.894492149353027,529.3406982421875,9.231788635253906
56,349.3276062011719,6.849629878997803,553.80322265625,11.004860877990723
57,342.92205810546875,6.797552108764648,501.1471252441406,9.10625171661377
58,322.091796875,6.6505446434021,492.1395568847656,8.64988899230957
59,336.4907531738281,6.69110631942749,551.821044921875,10.157988548278809
60,303.41119384765625,6.368044376373291,458.1683044433594,8.019416809082031
61,326.84503173828125,6.4841437339782715,466.2130126953125,8.792513847351074
62,301.81890869140625,6.26258659362793,453.5425720214844,8.22043514251709
63,294.4520568847656,6.145226001739502,429.58709716796875,8.202630043029785
64,272.0384521484375,5.962738037109375,468.4880676269531,8.326672554016113
65,300.646484375,6.117272853851318,475.87567138671875,8.693222999572754
66,269.5444030761719,5.862872123718262,490.655029296875,8.393588066101074
