epoch,loss,mae,val_loss,val_mae
0,11.720982551574707,1.5417035818099976,16.11426544189453,1.8388957977294922
1,11.315645217895508,1.532421350479126,16.269811630249023,1.8602977991104126
2,11.393416404724121,1.52785325050354,14.688124656677246,1.8174415826797485
3,11.073711395263672,1.5212984085083008,16.0144100189209,1.8015716075897217
4,11.130147933959961,1.5113016366958618,19.397369384765625,1.9081320762634277
5,10.866318702697754,1.4978420734405518,15.631707191467285,1.7989182472229004
6,10.533914566040039,1.4865717887878418,14.975778579711914,1.7806380987167358
7,10.476079940795898,1.487044334411621,16.572338104248047,1.8346911668777466
8,10.870024681091309,1.4963525533676147,16.18512535095215,1.8037123680114746
9,11.3565673828125,1.4992793798446655,17.71061134338379,1.902739405632019
10,10.838727951049805,1.4851044416427612,16.737960815429688,1.8130443096160889
11,10.953475952148438,1.487256407737732,15.343761444091797,1.7968870401382446
12,10.895672798156738,1.4805115461349487,15.41869068145752,1.7851979732513428
13,10.312515258789062,1.4538840055465698,14.653304100036621,1.7592307329177856
14,10.611602783203125,1.4620749950408936,17.112842559814453,1.8142075538635254
15,11.162336349487305,1.4779504537582397,15.16123104095459,1.7462332248687744
16,10.907585144042969,1.4745373725891113,15.515686988830566,1.775080680847168
17,10.672137260437012,1.4607038497924805,15.340389251708984,1.7515745162963867
18,10.964576721191406,1.4702579975128174,16.771482467651367,1.805654764175415
19,10.856721878051758,1.4632681608200073,14.10615348815918,1.7446049451828003
20,10.287503242492676,1.444970726966858,16.498516082763672,1.8116896152496338
21,10.892823219299316,1.4677706956863403,14.932226181030273,1.746029257774353
22,10.543935775756836,1.4508155584335327,16.09319305419922,1.7759495973587036
23,10.45095157623291,1.4517484903335571,17.134496688842773,1.82473886013031
24,10.716851234436035,1.4585587978363037,14.098260879516602,1.714492917060852
25,10.780903816223145,1.4609310626983643,15.035005569458008,1.7278636693954468
26,10.359047889709473,1.440903663635254,17.740341186523438,1.8125311136245728
27,10.890579223632812,1.4673324823379517,15.391447067260742,1.7663146257400513
28,10.509746551513672,1.4556000232696533,14.344573020935059,1.7416203022003174
29,10.88685417175293,1.478530764579773,17.6844482421875,1.8611139059066772
30,10.811552047729492,1.467415452003479,16.635211944580078,1.832026481628418
31,10.831003189086914,1.4714593887329102,15.917348861694336,1.7987726926803589
32,11.09000301361084,1.475225806236267,15.983981132507324,1.8189423084259033
33,10.747682571411133,1.4602892398834229,14.725736618041992,1.773161768913269
34,11.046147346496582,1.4715100526809692,15.049975395202637,1.7799984216690063
35,11.017109870910645,1.4713538885116577,16.955951690673828,1.857163429260254
36,10.246434211730957,1.4423383474349976,15.120692253112793,1.736844539642334
37,10.430338859558105,1.4500305652618408,16.783618927001953,1.7919931411743164
38,10.242813110351562,1.4434036016464233,16.53223991394043,1.7953922748565674
39,10.642023086547852,1.4521154165267944,15.353702545166016,1.792120337486267
40,10.674276351928711,1.444707989692688,17.30414581298828,1.7937599420547485
41,10.70606803894043,1.446912169456482,15.507181167602539,1.7757511138916016
42,10.936814308166504,1.4595744609832764,15.733569145202637,1.765114665031433
43,10.3880033493042,1.4406278133392334,15.249917984008789,1.7860233783721924
44,10.084633827209473,1.4174443483352661,15.851181983947754,1.7600479125976562
45,10.310102462768555,1.4207895994186401,15.99318790435791,1.76663339138031
46,10.777974128723145,1.4377881288528442,15.273950576782227,1.7659003734588623
47,10.439311981201172,1.422794222831726,15.80478572845459,1.7160553932189941
