epoch,loss,mae,val_loss,val_mae
0,1.871288537979126,0.9293283224105835,3.3912956714630127,1.1627157926559448
1,1.746732473373413,0.9057797193527222,2.859890937805176,1.1361169815063477
2,1.7081217765808105,0.889223039150238,2.843094825744629,1.1106656789779663
3,1.7285529375076294,0.8919451236724854,2.5848615169525146,1.0865941047668457
4,1.675929307937622,0.8794097900390625,2.6434757709503174,1.0969737768173218
5,1.6947402954101562,0.8752560019493103,2.585442543029785,1.0619089603424072
6,1.6725270748138428,0.8710297346115112,2.500882625579834,1.0373754501342773
7,1.6480809450149536,0.8645265698432922,2.4660065174102783,1.050500512123108
8,1.5806574821472168,0.8463088274002075,2.5036087036132812,1.055145025253296
9,1.584017038345337,0.8416284918785095,2.566462516784668,1.0509997606277466
10,1.5777047872543335,0.8426423668861389,2.498845100402832,1.0422308444976807
11,1.5870883464813232,0.8411739468574524,2.5282721519470215,1.059797763824463
12,1.5495537519454956,0.8290752172470093,2.367698907852173,1.0350525379180908
13,1.5457075834274292,0.8286575078964233,2.3145389556884766,1.0264103412628174
14,1.5264062881469727,0.8251764178276062,2.5761828422546387,1.05061674118042
15,1.5290793180465698,0.8209009766578674,2.433584690093994,1.026707649230957
16,1.5000171661376953,0.8143041729927063,2.288583755493164,1.004120111465454
17,1.5167570114135742,0.8169733285903931,2.3598759174346924,1.0220646858215332
18,1.4750455617904663,0.8092679381370544,2.4076783657073975,1.0216176509857178
19,1.4709926843643188,0.806111216545105,2.319467544555664,1.0139133930206299
20,1.4717252254486084,0.8052634000778198,2.2684168815612793,1.0028934478759766
21,1.4508880376815796,0.7985024452209473,2.5628981590270996,1.0317325592041016
22,1.4595195055007935,0.7994133234024048,2.3557424545288086,1.0059384107589722
23,1.4665263891220093,0.8023955225944519,2.3684580326080322,1.013983130455017
24,1.443835735321045,0.8008606433868408,2.3461697101593018,0.9998956918716431
25,1.499974250793457,0.8077889084815979,2.237870693206787,0.993600070476532
26,1.4666627645492554,0.8002542853355408,2.4699912071228027,1.0251094102859497
27,1.484114170074463,0.8095654845237732,2.4920389652252197,1.0474730730056763
28,1.5300503969192505,0.8189941644668579,2.444955825805664,1.0246349573135376
29,1.472339391708374,0.8045632839202881,2.280190944671631,1.0031754970550537
30,1.4749633073806763,0.8028854131698608,2.377793073654175,1.0200542211532593
31,1.4964232444763184,0.8058180809020996,2.6231398582458496,1.1195842027664185
32,1.4308234453201294,0.7923324704170227,2.3513951301574707,1.0327180624008179
33,1.4569270610809326,0.7941061854362488,2.495346784591675,1.0392588376998901
34,1.4219027757644653,0.7853623628616333,2.4236176013946533,1.0168277025222778
35,1.4409370422363281,0.7890825867652893,2.4021172523498535,1.0161737203598022
36,1.4189918041229248,0.7827512621879578,2.314974546432495,1.0165457725524902
37,1.425821304321289,0.778319239616394,2.3262031078338623,0.9989122748374939
38,1.4163755178451538,0.7758525013923645,2.2838149070739746,0.9911664724349976
39,1.3739293813705444,0.7660505771636963,2.3030714988708496,1.0050978660583496
